NetsuiteID,13312($),13566($),5484($),9297($),9564($),13501($),1745($),1105($),5295($),9782($),1747($),5225($),10093($),1135($),2058($),9642($),13359($),1966($),3802($),2927($),633($),1402($),No Tagkey: NetsuiteID($),1633($),3745($),1814($),918($),1119($),512($),11016($),2287($),9566($),4292($),14387($),4732($),11385($),13009($),11432($),480($),1956($),1175($),675($),9989($),10033($),9239($),13756($),955($),12646($),10940($),12026($),1757($),4982($),0($),85($),2316($),6130($),3779($),314($),3800($),10319($),12403($),728($),11636($),13898($),14483($),12631($),13336($),10441($),1393($),12822($),8749($),10685($),13192($),167($),9119($),10857($),724($),10570($),1723($),254($),9694($),13316($),8913($),4273($),13852($),10356($),1421($),10795($),12560($),2653($),490($),9680($),2631($),10052($),5291($),1392($),291($),14187($),1019($),9170($),215($),997($),1101($),10648($),5251($),Total cost ($),13312(GB),13566(GB),5484(GB),9297(GB),9564(GB),13501(GB),1745(GB),1105(GB),5295(GB),9782(GB),1747(GB),5225(GB),10093(GB),1135(GB),2058(GB),9642(GB),13359(GB),1966(GB),3802(GB),2927(GB),633(GB),1402(GB),No Tagkey: NetsuiteID(GB),1633(GB),3745(GB),1814(GB),918(GB),1119(GB),512(GB),11016(GB),2287(GB),9566(GB),4292(GB),14387(GB),4732(GB),11385(GB),13009(GB),11432(GB),480(GB),1956(GB),1175(GB),675(GB),9989(GB),10033(GB),9239(GB),13756(GB),955(GB),12646(GB),10940(GB),12026(GB),1757(GB),4982(GB),0(GB),85(GB),2316(GB),6130(GB),3779(GB),314(GB),3800(GB),10319(GB),12403(GB),728(GB),11636(GB),13898(GB),14483(GB),12631(GB),13336(GB),10441(GB),1393(GB),12822(GB),8749(GB),10685(GB),13192(GB),167(GB),9119(GB),10857(GB),724(GB),10570(GB),1723(GB),254(GB),9694(GB),13316(GB),8913(GB),4273(GB),13852(GB),10356(GB),1421(GB),10795(GB),12560(GB),2653(GB),490(GB),9680(GB),2631(GB),10052(GB),5291(GB),1392(GB),291(GB),14187(GB),1019(GB),9170(GB),215(GB),997(GB),1101(GB),10648(GB),5251(GB),Total usage (GB)
2018-10-20,8.3913505652,17.962838964,11.437473452,1.1349520137,3.6516293276,7.5218215032,0.4235774208,1.0351217712,1.7355098155,0.3973955028,1.0289532246,0.1398403114,0.6545041713,0.125176171,0.9330297934,0.5959282033,0.2302456035,0.4945296976,1.0426260581,0.1879078407,0.2730677621,0.8162301613,,0.365891849,0.6561603218,0.2492907952,,0.155265075,0.4482530054,0.5870123219,0.0595946967,0.0453244953,0.3435437929,0.0816188143,0.0269009728,0.1480585295,0.5848714315,0.1454831378,1.1969009095,,0.1726156756,1.4097191825,,0.099099789,0.2866802163,0.0201190373,,0.028422211399999998,0.051794267399999996,0.0368150282,,,1.6997446227,0.0025648003,0.0445508405,0.0571185077,0.0190341482,0.2755488544,0.0063871147999999996,0.0736295055,0.0030987706,,0.0056430129,,0.0112259792,0.1020366595,,0.1268404667,,0.0058808587,0.0032797905,,,,0.0085127062,0.0191038046,,0.0016706441,0.0064604959,,,0.0006699207,0.0034536178,0.0000001128,,0.0003823663,,0.0000001403,0.0009004617,0.0001337496,,0.0268603466,0.000000533,,,0.0000002122,0.000070387,,,,,,0.0000000341,,,69.9179483557,104.8918820638,224.5354870539,142.9684181472,14.1869001689,45.6453665962,94.0227687909,5.294717759,12.9390221397,21.6938726952,4.9674437865,12.8619153055,1.7480038954,8.1813021404,1.5647021383,11.662872415299999,7.4491025387,2.878070045,6.1816212189,13.0328257242,2.3488480093,3.4133470245,10.2028770117,0,4.5736481138,8.2020040246,3.1161349396,0,1.9408134371,5.6031625699,7.3376540253,0.7449337086,0.566556191,4.2942974119,1.0202351781,0.33626216,1.8507316197,7.310892893,1.8185392226,14.9612613675,0,2.1576959445,17.621489781,0,1.2387473629,3.5835027052,0.2514879666,0,0.3552776446,0.6474283412999999,0.4601878512,0,0,21.2468077828,0.0320600039,0.5568855059,0.7139813452,0.237926852,3.4443606811,0.0798389392,0.9203688193,0.0387346335,0,0.0705376622,0,0.1403247397,1.2754582429,0,1.5855058349,0,0.0735107344,0.0409973821,0,0,0,0.1064088279,0.2387975555,0,0.0208830508,0.0807561987,0,0,0.0083740093,0.0431702221,0.00000141,0,0.0047795791,0,0.0000017537,0.0112557709,0.0016718712,0,0.3357543322,0.0000066627,0,0,0.0000026524,0.0008798372,0,0,0,0,0,4.265e-7,0,0,873.9743544478002
2018-10-21,,3.3001845552,7.407578037,1.1060686223,2.417390805,1.9628762378,0.4670886396,1.2883819249,1.4650714346,0.7092365611,1.5776838946,0.3522520945,0.8219627423,0.89659621,0.482854781,0.4420808461,0.2417216092,0.0120470764,0.084383575,0.1640855588,0.2166198679,0.6843972274,,0.0902798184,0.2723670597,0.176410604,,0.296498989,0.1640930418,0.1498448041,0.0011334727,0.0179589237,0.0686645607,0.0445552643,0.0403388891,0.12158777690000001,0.08233995919999999,0.214289229,0.0003806317,0.0994605776,0.0041480146,0.1135843008,1.4500469545,0.0168760573,0.3224082399,0.5399601333,,0.0409230562,0.09877822480000001,0.0833713165,,,1.6633865987,0.0092642555,0.0128158945,0.053948541,0.000699292,0.1692768545,0.0249249351,0.0008403573,0.0032844252,,0.0010217872,,0.0010242321,0.0280067926,0.0000522935,0.0014512893,,0.0076091836,0.0010707703,,,,,0.0133561472,,0.000000054,0.0000971903,0.0000002304,,,0.0007112886,0.0191182964,,0.0035413758,,0.0017391974,,0.0002678616,,0.0000001797,,,,,0.0006522235,,,,0.0000000341,,,,,32.62902378190001,0,41.2523069389,92.5947254669,13.8258577807,30.2173850684,24.535952971599997,5.8386079949,16.1047740599,18.3133929318,8.8654570142,19.7210486796,4.4031511824,10.2745342785,11.2074526242,6.0356847634,5.5260105748,3.0215201139,0.1505884556,1.0547946896,2.0510694859,2.7077483471,8.5549653423,0,1.1284977318,3.4045882457,2.2051325534,0,3.7062373628,2.0511630225,1.8730600503,0.0141684087,0.2244865465,0.8583070085,0.5569408052,0.5042361142,1.5198472125,1.0292494902,2.6786153606,0.0047578962,1.2432572208,0.051850182,1.4198037609,18.1255869327,0.2109507164,4.030102999,6.749501666,0,0.5115382048,1.2347278079000001,1.0421414535000002,0,0,20.7923324852,0.1158031933,0.1601986811,0.6743567624,0.0087411506,2.1159606810000002,0.31156169229999997,0.0105044665,0.0410553143,0,0.0127723403,0,0.0128029017,0.3500849083,0.0006536692,0.0181411169,0,0.0951147926,0.013384629,0,0,0,0,0.1669518398,0,6.752e-7,0.0012148797000000001,0.0000028806,0,0,0.0088911075,0.2389787054,0,0.0442671971,0,0.0217399681,0,0.0033482704,0,0.0000022463,0,0,0,0,0.008152794,0,0,0,4.265e-7,0,0,0,0,407.8627972930001
2018-10-22,34.0722657396,8.6126027575,5.9683592423,2.7695196936,3.5890751706,3.7037350906000004,1.9130337205,0.8896285782,2.3664604996999996,1.3844314761999998,2.3109505865,0.2937458493,0.7524515466,0.904926551,0.2563627311,0.4853890257,0.6134147271,0.0023125597,0.1682072024,0.1855910182,0.1920931325,0.3406769421,0.9811176151000001,0.0000795038,0.5425023784,0.3875747101,,0.256239307,0.2378063763,0.1717105081,0.1000571774,0.5828741066,0.0773759652,0.07335281,0.1082473821,0.33481815169999996,0.0025035002,0.1613589269,0.0002226155,0.3198046644,0.0067861187,0.3134535814,0.5926024982,0.7034737112,0.0057814358,0.209448015,,0.048605556200000004,0.23637110520000001,0.06491127919999999,0.0006746245,0.0015110382,1.4631708391,0.1584063445,0.078247779,0.4270039133,0.027210031,0.097943375,0.0806941492,0.0072669481,0.00192418,0.1040961481,0.0018224487,0.0001052422,,0.0654522851,0.0000001486,0.0596540017,0.0034335123,0.0049966588,0.0008061353,0.0495293276,0.0124044096,,0.0026435748,0.0113026105,,0.0000000574,0.0000054522,0.0004102652,,,0.0223375575,0.0006030563,,0.0019072151,,,,0.0000249483,,0.0004309432,0.0000001638,,,,0.0000511326,,,0.0000011572,,,,,,80.9803845147,425.9033217447,107.6575344709,74.604490529,34.6189961685,44.8634396292,46.296688636099994,23.9129215051,11.1203572254,29.5807562454,17.305393454599997,28.8868823289,3.671823115,9.405644333,11.3115818864,3.2045341396,6.0673628189,7.6676840862,0.0289069964,2.1025900282,2.3198877284,2.4011641555,4.2584617809,12.2639701916,0.0009937975,6.7812797313,4.8446838744,0,3.2029913356,2.9725797019,2.1463813503,1.2507147183,7.2859263327,0.967199563,0.916910125,1.3530922765,4.1852268969,0.0312937517,2.0169865862,0.0027826932,3.9975583061,0.0848264835,3.9181697667,7.407531227,8.7934213904,0.0722679477,2.6181001869,0,0.6075694533,2.9546388162999997,0.8113909930000001,0.0084328056,0.0188879771,18.2896354868,1.9800793054,0.9780972376,5.3375489182,0.3401253866,1.2242921878,1.0086768648000002,0.0908368507,0.0240522492,1.3012018521,0.0227806093,0.0013155276,0,0.8181535639,0.000001858,0.7456750191,0.0429189038,0.0624582349,0.0100766925,0.6191165978,0.1550551197,0,0.0330446847,0.14128263189999998,0,7.171e-7,0.0000681542,0.0051283156,0,0,0.2792194709,0.0075382032,0,0.023840189,0,0,0,0.0003118534,0,0.0053867903,0.000002048,0,0,0,0.0006391574,0,0,0.0000144653,0,0,0,0,0,1012.2548064327999
2018-10-23,50.9304306682,8.3961835159,9.5272808013,3.2351710312,1.6140527176,2.9602905893,2.2208738944,1.3243409068,2.1985225153,1.5003770571,1.8694288473,0.3265752306,1.0988561949,1.2267578292,0.7488168776,0.216892636,0.7236227253,0.1236754522,0.2865500009,0.3173270555,0.1347234493,0.1779039432,0.5082714502,0.0001198976,1.0631768664,0.7265521347000001,,0.1031733916,0.1457165869,0.4508591983,0.0604594038,0.7838198906,0.234488449,0.2000078687,0.0640529735,0.5716078813000001,0.1375807395,0.1063017792,0.0000000341,0.0756148415,0.122825749,0.0294820193,0.2368408291,0.8339317142,0.3144252147,0.4579752325,,0.3485186399,0.12511204469999998,0.1207318511,,0.4898143232,0.0345481867,0.1536231814,0.0377050724,0.0814007928,1.0653083853,0.6244231597,0.09135032440000002,0.1494993271,0.0116261561,0.0016174177,0.0119802048,0.1052010459,0.0338864136,0.0934489448,0.0033691928,0.0245586297,0.1480615789,0.0068125186,0.002980358,0.1032253846,0.3604665545,,0.1224993302,0.0112714314,,0.000270444,0.0000276986,,,,0.0062962511,0.0035940352,,,,,,0.0000612985,,0.0005222661,0.0011091306,0.005357057,,,0.0000002828,,0.0000001448,,0.0000000341,,,,,102.7662171779,636.6303833547,104.9522939513,119.0910100089,40.4396378857,20.17565897,37.0036323657,27.7609236825,16.5542613325,27.4815314423,18.7547132123,23.3678605883,4.0821903848,13.7357024354,15.3344728648,9.3602109671,2.7111579488,9.0452840683,1.5459431514,3.5818750104,3.9665881934,1.6840431133,2.2237992904,6.3533931273,0.0014987197,13.2897108282,9.0819016861,0,1.2896673949,1.8214573339,5.6357399802,0.7557425481,9.7977486337,2.931105612,2.5000983581,0.8006621692,7.1450985157,1.7197592455,1.3287722442,4.265e-7,0.9451855197,1.5353218624,0.3685252406,2.9605103637,10.4241464278,3.9303151818,5.7246904075,0,4.356483002300001,1.5639005603,1.5091481368,0,6.1226790408,0.4318523342,1.9202897669,0.4713134048,1.0175099102,13.3163548196,7.8052894936,1.1418790574,1.8687415868,0.1453269506,0.0202177214,0.14975256,1.3150130753,0.4235801705,1.1681118085,0.0421149097,0.306982872,1.8507697361,0.0851564818,0.037254475,1.2903173081,4.5058319327,0,1.5312416274,0.1408928913,0,0.0033805501,0.0003462362,0,0,0,0.078703139,0.0449254411,0,0,0,0,0,0.0007662308,0,0.0065283254,0.0138641326,0.0669632126,0,0,0.0000035353,0,0.0000018096,0,4.265e-7,0,0,0,0,1284.5777147224
2018-10-24,54.6816911361,7.1635704435,4.5394260115,4.0829040451,2.1907915906,3.1325191988000003,6.5312785102,0.99494299,3.174190564,1.5090003798,2.069549113,0.1551033662,1.2662785031,1.5075370645,0.2799059927,0.4942466749,0.8488703521,0.1191989171,0.3642533477,0.6064648776,0.5069577911,0.578810613,0.8138264353,0.0130441305,0.4772850057,0.4292192956,,0.2418348843,0.2597082506,0.2758301554,0.5558226341,0.0797284918,0.5636066905,0.0863527447,0.0211869156,0.42838160909999995,0.3389074455,0.1226830759,,0.0550074814,0.0348415327,0.0069160681,0.1234990247,0.0181645389,0.0563118742,0.0206100896,,0.6864928760999999,0.0703869795,0.033998997600000004,0.0010735475,0.507239717,0.0550422747,0.0739096466,0.0164411294,0.0711999212,0.0007997484,0.0856556457,0.0237647767,0.0082940392,0.6357342152,0.0215904637,0.0074817301,0.3422272484,0.0393340191,0.0664417427,0.0229094861,0.1197462127,0.2994269542,0.003964706,0.005565676,0.0224942236,0.4506665969,,0.0931573556,0.0206577691,,0.0045947661,0.0253463004,0.0456813469,,,0.000758247,0.0120254973,,,,,,0.0000923109,,0.0011150093,,,,,,,,,,,,,,105.69557103369999,683.5211392007,89.5446305471,56.7428251457,51.0363005616,27.3848948799,39.1564899793,81.6409813779,12.4367873745,39.6773820518,18.8625047505,25.8693639151,1.9387920797,15.8284812896,18.8442133061,3.4988249111,6.1780834357,10.6108794028,1.489986457,4.5531668458,7.5808109707,6.3369723885,7.2351326649,10.172830441,0.1630516313,5.9660625699,5.3652411939,0,3.0229360544,3.2463531326,3.4478769441,6.9477829251,0.9966061487,7.045083628,1.0794093078,0.2648364454,5.3547701146,4.236343068,1.5335384477,0,0.6875935178,0.4355191588,0.0864508505,1.5437378083,0.2270567361,0.7038984271,0.2576261211,0,8.5811609498,0.8798372449999999,0.42498747280000004,0.0134193432,6.3404964618,0.6880284334,0.9238705831,0.205514119,0.8899990144,0.0099968556,1.0706955712000001,0.2970597138,0.1036754883,7.9466776913,0.2698807959,0.0935216248,4.2778406033,0.4916752399,0.8305217838,0.2863685768,1.4968276602,3.742836931,0.0495588213,0.0695709503,0.2811777946,5.6333324611,0,1.1644669446,0.2582221143,0,0.0574345757,0.3168287548,0.571016836,0,0,0.0094780876,0.1503187157,0,0,0,0,0,0.0011538863,0,0.0139376167,0,0,0,0,0,0,0,0,0,0,0,0,0,1321.1946379255999
2018-10-25,55.6818035067,5.9517133826,3.448666036,3.8162658944,2.7028399554,1.0745379068,1.9440915569,0.9641409509,3.8752083327999998,1.3179409708,2.688822422,14.8762351385,1.3750329495,1.2858262406,0.2769674637,0.7123615985,1.38889143,0.1697999735,1.9246008022,0.90429558,0.3642969251,0.3179294294,0.5286168652000001,0.0158083445,0.7161255323,0.2160929247,0.0006229302,0.2307177183,0.2388894588,0.08902938,0.9335101397,0.8737266023,0.1406041399,0.7534762377,0.0719659451,0.4359579042,0.0193003672,0.0960934076,,0.1335283194,0.0056930798,0.0381117986,1.448050443,0.3931751822,0.1363627168,0.0211247146,,0.031626496,0.064229402,0.1407880794,0.0009707701,0.0456939858,0.0139230764,0.0355239922,0.0984073029,0.1743170776,0.0026259787,0.2431591835,0.1157953439,0.0016654054,0.0011065258,0.0922866268,0.0002727547,0.3978925427,0.0176972664,0.0029780798,0.0443614638,0.0301942773,0.0088810394,0.0064255936,0.0679470929,0.0070660019,0.3678273628,,,0.038594820099999996,,,0.0001043263,0.0297692727,,0.0009338803,0.0007145985,0.0010724911,,,0.0705701945,,,0.0000585996,,,,0.0000099484,,,0.0000112084,,0.0000000711,,,,,,,116.7543547312,696.0225438344,74.3964172808,43.1083254514,47.7033236781,33.7854994376,13.431723835,24.301144463,12.051761887,48.440104161499995,16.474262133499998,33.6102802762,185.9529392328,17.187911869,16.0728280042,3.4620932994,8.9045199815,17.3611428755,2.1224996682,24.0575100241,11.3036947512,4.5537115633,3.9741178677,6.6077108159,0.197604306,8.9515691513,2.7011615608999997,0.0077866269,2.8839714787000004,2.9861182374,1.1128672492,11.6688767467,10.9215825275,1.7575517493,9.4184529698,0.8995743141,5.4494738021,0.24125458959999999,1.2011675955,0,1.6691039931,0.0711634969,0.4763974818,18.1006305404,4.9146897765,1.7045339579,0.2640589335,0,0.3953311992,0.8028675278999999,1.7598509937000002,0.0121346265,0.5711748218,0.1740384541,0.4440499049,1.2300912849,2.1789634693,0.0328247352,3.0394898005,1.4474417940000002,0.0208175657,0.0138315735,1.1535828355,0.0034094332,4.9736567848,0.2212158293,0.0372259972,0.5545182982,0.3774284654,0.1110129933,0.0803199207,0.8493386564,0.0883250237,4.597842035,0,0,0.4824352495,0,0,0.0013040808,0.3721159082,0,0.0116735036,0.0089324807,0.0134061379,0,0,0.8821274312,0,0,0.0007324945,0,0,0,0.0001243548,0,0,0.0001401054,0,8.885e-7,0,0,0,0,0,0,1459.4294341353998
2018-10-26,48.9686384407,7.4890551564,5.2433060385,3.5079904336,2.4558019761,0.6842407835000001,1.5598273403,1.0204769636,4.9742726941,1.2625090579,3.528394867,1.5761299271,0.8229543734,0.8080855416,0.5896231054,1.2671510164,0.5256700588,0.1357687729,0.7844058793,0.236495905,0.118978659,0.078546603,0.16367657100000002,0.001616732,0.9494434052,0.34696634870000004,0.103178038,0.2435818203,0.1680224497,0.2891732012,1.1339476217,1.3427650481,0.1365221098,0.3291616404,0.0418991497,0.4216131394,0.3188833677,0.3688748766,0.0329058369,0.3393786049,0.0914507288,0.0769091305,0.169979139,0.0032376846,0.0395236711,0.0196903335,,0.4006382551,0.3840094605,0.9286078868000001,0.0010848879,0.0006516532,0.0123662004,0.0005672322,0.0229464926,0.1575384252,,0.0783532733,0.0465420822,0.009101645,0.0037287294,,0.0130508949,0.0056315348,0.0500578173,,0.001874797,0.0266297271,,0.0136889054,0.0124942975,,0.0464309603,,0.0680578885,0.0214124766,,,0.0471792425,0.0256501841,,,0.0023714224,0.0009515574,,,0.0485247451,0.0000000762,,0.0000864013,,,,0.0000049754,,,0.0000898548,,0.0000001101,,,0.0000000884,,,,97.2010484233,612.1079805075,93.6131894534,65.5413254922,43.8498804198,30.6975247029,8.553009797900001,19.4978417538,12.7559620459,62.1784086786,15.7813632208,44.1049358389,19.7016240863,10.286929667,10.1010692698,7.3702888144,15.8393877043,6.5708757342,1.6971096593,9.8050734924,2.9561988107,1.4872332373,0.9818325341,2.0459571379000003,0.0202091495,11.8680425661,4.337079356399999,1.2897254759,3.0447727542,2.1002806209,3.6146650119,14.1743452735,16.7845631007,1.7065263716,4.1145205049,0.5237393714,5.2701642458,3.9860420992,4.6109359572,0.4113229615,4.2422325621,1.1431341096,0.9613641333,2.1247392362,0.0404710574,0.4940458889,0.2461291692,0,5.0079781861,4.800118256299999,11.6075985869,0.0135610989,0.0081456648,0.1545775048,0.0070904019,0.2868311573,1.9692303157,0,0.9794159169,0.5817760193000001,0.1137705621,0.0466091176,0,0.163136187,0.0703941854,0.6257227146,0,0.0234349631,0.332871587,0,0.1711113173,0.1561787232,0,0.5803870029,0,0.8507236065,0.2676559588,0,0,0.5897405364,0.3206273009,0,0,0.0296427804,0.0118944673,0,0,0.6065593138,9.527e-7,0,0.0010800157,0,0,0,0.0000621919,0,0,0.0011231844,0,0.0000013765,0,0,0.0000011055,0,0,0,1215.0131052967001
2018-10-27,6.9098224038,2.5971271945,4.7647049918999995,1.4426642899,3.3094736997,1.7939365067000002,1.6132183762,2.3165338359,2.8552484197,0.5323076153,3.1154643505,3.3991623251,0.8428879661,0.0474633588,0.6615945337,0.2383753922,0.2285325931,0.1405220765,0.5414519174,5.505228646,0.7282365848,0.6233842856,,,2.0237292688,0.1075154836,0.0015395751,0.1696602205,0.3467471591,0.4072984704,0.1846826698,0.4719382646,0.0093831736,0.7370350271,0.0006150164,0.2022347038,0.1074543134,0.2930054942,2.2406139606,0.2137064035,0.2009713629,0.2888382681,0.0496488742,0.1276251499,0.0006792333,0.9952104601,,0.5624197596999999,0.640620398,1.2155938317,,0.0019821999,0.0062998411,0.0055887822,,0.00067578,,0.0520216152,0.014890784399999999,0.0077362653,0.0121846424,,0.0083579723,0.1540164274,0.0000001769,0.2216112872,0.0000500932,0.0062931379,,0.0531873033,0.0002866274,,0.102567176,,0.0145143649,0.0222016683,,,0.0978963427,0.0582147323,,,0.0000002593,,,,0.0028182331,0.0137531978,0.0007475875,0.0000208487,,0.0015370018,,,,,0.0000430609,,,,0.0000000341,,,,,56.6656053493,86.3727800481,32.4640899329,59.5588124024,18.0333036258,41.3684212445,22.4242063342,20.1652297014,28.9566729499,35.6906052458,6.653845192,38.9433043803,42.48952906,10.5360995746,0.5932919876999999,8.269931675,2.979692404,2.8566574139,1.756525956,6.7681489681,68.8153580735,9.1029573129,7.7923035733,0,0,25.2966158612,1.3439435458,0.0192446886,2.1207527564,4.3343394893,5.0912308853,2.3085333714,5.8992283055,0.1172896699,9.2129378394,0.0076877046,2.527933797,1.3431789177,3.6625686772,28.0076745086,2.6713300441,2.5121420362,3.6104783508,0.6206109263,1.5953143741,0.0084904162,12.4401307514,0,7.0302469954,8.0077549757,15.1949228995,0,0.024777499,0.0787480148,0.0698597786,0,0.0084472512,0,0.6502701879,0.18613480100000002,0.0967033161,0.152308031,0,0.1044746534,1.9252053424,0.000002211,2.7701410892,0.0006261654,0.0786642237,0,0.6648412917,0.0035828447,0,1.282089699,0,0.1814295612,0.27752085379999997,0,0,1.2237042849,0.7276841532,0,0,0.0000032419,0,0,0,0.0352279134,0.1719149707,0.0093448432,0.0002606083,0,0.0192125235,0,0,0,0,0.0005382616,0,0,0,4.265e-7,0,0,0,0,708.3200668862002
2018-10-28,,1.7086717284,3.1043310926,1.0916344638,4.0925037618,21.5529159689,0.5649779016,0.761775396,1.5824215393,0.5733967135,1.1245340478,0.3731991353,0.2619128502,0.355353395,0.228556177,0.4877009269,0.166354549,0.076084621,0.2118310641,1.7287498846,0.2893317411,0.4954799769,,0.0099482478,0.3272517793,0.0291773869,,0.032341534,0.3228758842,0.6434793907,0.1481776184,0.0000001387,0.1140789803,0.1208729899,0.1024424506,0.2115541932,0.1697349623,0.1594316753,0.122963851,0.1362863296,,0.0483452053,0.0416703958,0.0407987719,0.0500165141,1.0220783863,,0.6115304037,0.4772717863,1.1518680687,,,0.0007884057,0.0001035514,0.277848474,0.0093433766,0.0010751603,0.0612688838,0.0684916491,0.0000012137,0.0026233484,0.0000000975,0.0014476251,0.0045835472,,0.0171249474,,0.0028464845,,0.006358419,0.0029558404,,0.0536960186,,0.0007393254,0.0152577579,,,0.0001152155,,,,0.0005422186,0.0004691287,,,0.0021221831,0.1343965567,0.0064463375,0.0000821145,,0.0001195245,,,,,0.0000758335,,,,0.0000000341,,0.0000002125,,,47.59683736429999,0,21.3583966074,38.8041386576,13.6454307978,51.1562970275,269.4114496131,7.0622237671,9.522192453,19.7802692411,7.1674589172,14.0566755924,4.6649891913,3.2739106278,4.4419174363,2.8569522137,6.0962615859,2.0794318633,0.9510577627,2.6478883019,21.6093735585,3.6166467638,6.1934997122,0,0.1243530978,4.090647241,0.3647173378,0,0.4042691747,4.0359485522,8.043492386,1.8522202309,0.0000017341,1.4259872539,1.5109123736,1.2805306315,2.6444274149,2.1216870305,1.9928959374,1.5370481369,1.7035791204,0,0.6043150657,0.5208799475,0.5099846488,0.6252064276,12.7759798292,0,7.6441300428000005,5.9658973274000004,14.398350861900001,0,0,0.0098550701,0.001294394,3.4731059242,0.1167922076,0.0134395035,0.7658610476,0.8561456123,0.0000151723,0.0327918539,0.0000012191,0.0180953135,0.0572943399,0,0.2140618414,0,0.035581057,0,0.0794802383,0.0369480065,0,0.6712002308,0,0.009241567,0.1907219732,0,0,0.0014401954,0,0,0,0.0067777317,0.0058641089,0,0,0.0265272884,1.6799569567,0.0805792194,0.0010264312,0,0.0014940566,0,0,0,0,0.0009479187,0,0,0,4.265e-7,0,0.0000026561,0,0,594.9604670579001
2018-10-29,46.3994879829,1.6233244999,5.4178180463,3.0460481205,4.3606150979,9.994606113000001,2.1323664066,1.0325824969,3.4558457401,1.3937032534999998,2.0357075113,0.5688530281,0.7984691994,0.8649892303,1.0044687148,0.4205258151,0.5179488276,0.2583526228,0.2405264413,0.5183454639,0.4718091392,0.4123246773,0.5484542752,0.0002389391,0.5501851981,0.260123566,0.0012742633,0.4836305955,0.5486777794,0.235578675,0.3735987017,0.8248165457,0.1045436751,0.1614267428,0.0412519045,0.1640016944,0.244253524,0.0299971958,0.0254968511,0.1255361986,,0.1734794767,0.0000056127,0.3331410845,0.0412296545,0.0140023952,,0.1739176989,0.0306658679,0.2217447175,0.0028081262,0.0020656113,0.0071795364,0.0002474646,0.5370959728,0.028109758,0.0041222353,0.046396226699999994,0.0543387201,0.0017058588,0.0014260146,0.0000001637,0.0010849948,0.1868408487,0.0777460491,0.0281987147,,0.0755235738,0.0084903773,0.0058964656,0.0131026343,,0.1503761625,,0.0258994488,0.018160228299999998,,,0.0445136263,0.0154292123,,,0.0447706857,0.0040404665,,0.0008587189,0.0000001225,0.0974169952,,0.0000180437,0.002119163,0.0007242353,,,,0.0014991162,0.0000943255,,,,,,,,,94.16829115940001,579.9935997855,20.2915562476,67.7227255783,38.075601507,54.5076887214,124.9325764124,26.6545800818,12.9072812097,43.1980717526,17.4212906706,25.4463438905,7.1106628523,9.9808649924,10.8123653775,12.5558589371,5.2565726898,6.474360344,3.2294077836,3.0065805139,6.4793182974,5.8976142417,5.1540584696,6.855678440099999,0.0029867385,6.8773149754,3.2515445747,0.0159282917,6.0453824448,6.858472242,2.9447334407,4.669983769,10.3102068222,1.3067959378,2.017834286,0.5156488055,2.05002118,3.0531690539,0.3749649479,0.3187106382,1.5692024836,0,2.1684934573,0.0000701584,4.1642635568,0.5153706827,0.175029939,0,2.1739712374,0.38332334619999997,2.7718089725999997,0.0351015785,0.0258201398,0.0897442054,0.0030933059,6.7136996603,0.3513719766,0.0515279415,0.5799528313,0.6792340013,0.0213232348,0.0178251816,0.0000020461,0.0135624344,2.3355106077,0.9718256136,0.3524839338,0,0.9440446711,0.106129717,0.0737058185,0.1637829318,0,1.8797020315,0,0.3237431096,0.22700285639999998,0,0,0.556420331,0.1928651538,0,0,0.5596335716,0.0505058318,0,0.0107339863,0.0000015311,1.2177124387,0,0.0002255458,0.0264895372,0.0090529416,0,0,0,0.0187389515,0.0011790693,0,0,0,0,0,0,0,0,1177.1036394973005
